post_id;date;likes;owner_id;is_video;text;by_tag
BwJQtsKFCIt;1555048943;87;2353368993;False;"Глаза мы уже рисовать умеем, а как дела с ушками обстоят?😉
Знаем, у многих уши получаются где-то на уровне с руками, так уж заведено 😄
⠀
🎁Поэтому дарим вам пошаговое рисование уха простым карандашом
👨🏻‍🎨Этот же метод можно спокойно применять при рисовании цветными карандашами, используя разные оттенки для теней и объёма
⠀
💡И вот несколько советов:
⠀
▫️Не нажимайте сильно на карандаш, чтобы было проще стереть
⠀
▫️Пропорции лучше выбирайте как у настоящего уха, так будет проще соблюдать детальные пропорции
⠀
▫️Не забывайте о растушёвке
⠀
▫️Не зарисовывайте 100 раз один рисунок, лучше начните заново, «повторение - мать ученье»
⠀
Рисование глаз цветными карандашами можете посмотреть по хештегу #океанартамастеркласс_глаз
⠀
Приятного рисования!😍
⠀
Кстати, на наших курсах мы изучаем рисование портретов, где тебе станет многое понятно😌 присоединяйся к нам!
Пиши +++ и мы расскажем все подробности!😍💜";мкпорисованию
BwJc0L0nmoX;1555055287;27;3312410738;False;"Фрагменты новой картины из эпоксидной смолы. Холст 80*120 см. 
#мкпорисованию #мккиев #эпоксиднаясмола #эпоксиднаясмола_обучение #resinart #fluidart #artstudio #artlife #мореизэпоксиднойсмолы #киев #киевмк #abstrakt #abstractart";мкпорисованию
BwJelnXjikU;1555056216;210;10563400920;False;"Диптих...часть его...
.
Вторую половину покажу завтра ) .
Пвх панель 
Спиртовые чернила 
50×60 см
.
В продаже отдельно и вместе с компаньоном.
.
#paint #painting #ink #inks #alcoholink  #alcoholinkart  #alcoholinkartist #kamenskayaink #artist #modernartist #creative #inspiration #дизайн #картина #картинавинтерьер #интерьер #365colorfull #спиртовыечернила #алкогольныечернила #мкспиртовыечернила #мкпорисованию";мкпорисованию
BwJwhroHMqK;1555065621;84;6441817112;False;"Подготовили ноготки к отпуску🌊☀️🏝 .
#дизайнногтей #идеиманикюра #рисункинаногтях #мк #мкногти #мкпорисованию #ногтимосква #ногтихабаровск #гельлак #рисунокгельлаком #гельлакмосква #гельлакхабаровск #ручнаяроспись #ручнаяросписьногтей #ручнаяросписьгельлаками #ручнаяросписьнаногтях #likeforlikes #likeforfollow";мкпорисованию
BwKVhSBFl4b;1555085017;42;8177307719;False;"Пятница,а значит время #афишаотмаманск063
🥳
Студия событий @studiosweethome_163 приглашает взрослых и детей на мастер-класс по акварельному скетчингу 💙 ✔️ Художественные навыки не требуются
✔️ Всё материалы предоставляются
Когда: 14 апреля в 10.30 в @studiosweethome_163
✍️ Для записи на МК пишите в директ @studiosweethome_163 или звоните 89033085864 💙
Стоимость МК 550 р.
🥳
Арт-терапия с гуашью 😻 New❗️
Приглашаем вас на «Интуитивное рисование» 🎨
Что же это такое интуитивное (правополушарное) рисование?
Это наш ключик к своим внутренним эмоциям и переживаниям, к своему подсознанию. Когда человек рисует и не задумывается о своем произведении как художественном, выводит на листе бумаги то, что ему хочется и кажется нужным в данный момент – в его образах всегда проявляется его внутреннее «Я».
Как это работает?
Интуитивное рисование приводит к активизации правого полушария, которое у человека отвечает за идеи, образы, творчество. В то время, как у взрослых, в основном доминирующим является левое – это логика, расчет, ограничения.
Интуитивное рисование – как метод арт-терапии – это замечательный метод избежать внутренней цензуры, убрать эмоциональные блоки  и взглянуть на мир и себя с другой стороны.
Встреча состоится в это воскресенье 14:04.2019 в 13:00 ❤️
Продолжительность 1,5-2 часа😉
Стоимость: 750 рублей 
Количество человек ограничено❤️
P.S. Чаепитие с вкусненьким предусмотрено 😘
#рисуемвместе#художники#учимсярисовать#мкпорисованию#рисуем#маменадоотдыхать#маменадовыйти#чапаевск#самара#новокуйбышевск#мамочкиновокуйбышевска";мкпорисованию
BwKuF_hnb5Y;1555097942;42;9701695721;True;"Рисуем ""Город""";мкпорисованию
BwMJ1lDp0J3;1555146000;22;3484930452;False;Утреннее творчество, задание по графике,  пасущиеся барашки в авангардном стиле.;мкпорисованию
BwMWwtSgsho;1555152776;90;810409222;False;"Отличное начало дня рождения🤗💃 #рисование
#картины
#мкпорисованию";мкпорисованию
BwMXT3XFfRF;1555153064;102;2353368993;False;"📚
СКЕТЧИНГ - это техника быстрых набросков, зарисовок ""здесь и сейчас""материалами, которые оказались под рукой. 💡
🎨Умение рисовать скетчи важно, потому что скетч - это основной задаток для рисунка
😻Мы подготовили список из 5 книг по скетчингу и краткое описание, чтобы вам было проще выбрать творческую книгу для себя
⠀
1. ХИРАМЕКИ. РИСУЙ ТО, ЧТО ВИДИШЬ. Пенг и Ху.
Этот блокнот о поиске смысла и познании мира через Кляксы. Создавайте свою Вселенную с помощью каракуль. 7 уровней от простых до сложных, где вы сможете увидеть в кляксах предметы, лица и др. Фантазируйте, зарисовывайте сколько угодно.
⠀
⠀
2. ВИЗУАЛЬНЫЕ ЗАМЕТКИ. Майк Роуди.
 В книге вы узнаете, зачем вообще нужны скетчи, как их рисовать, и чем они помогают. Судя по отзывам. эту книгу относят к тем, которую сложно выпустить из рук. Так же есть вторая часть этой книги ""Визуальные заметки. На практике. Продвинутые техники скетчноутинга"", которая содержит в себе больше полезных советов и практики.
⠀
3. РИСОВАТЬ - ЭТО КРУТО. Джон Хендрикс.
Этот творческий блокнот помогает избавиться от страха чистого листа, найти уникальный авторский стиль и стать более креативным. Главная мысль, которую хочет донести Джон Хендрикс - это ""идеи возникают в ходе рисования, но, чтобы идеи возникли, нужно начать"". Так же в книге много советов и интересных упражнений.
⠀
4. НИ ДНЯ БЕЗ КИСТИ. Кэрол Марин.
Художница хочет донести, что, чтобы рисовать каждый день, не нужно тратить на это кучу времени пытаться рисовать идеально, достаточно просто рисовать скетчи даже маслом и акварелью. Довольно много теории и примеров живописных скетчей.
⠀
5. БОЛЬШОЙ ТВОРЧЕСКИЙ ЧЕЛЕНДЖ. Роза Робертс.
Если вам всегда хотелось рисовать, но сомнения и страхи останавливали, то эта книга для вас. В книге есть полезные советы, пошаговые уроки и многое другое, что помогает в творческом самовыражении.
⠀
А какие книги используете вы для рисунков? 😉";мкпорисованию
BwMapOlH-nC;1555154812;90;6441817112;False;"🚀🌌
.
#дизайнногтей #идеиманикюра #рисункинаногтях #мк #мкногти #мкпорисованию #ногтимосква #ногтихабаровск #гельлак #рисунокгельлаком #гельлакмосква #гельлакхабаровск #ручнаяроспись #ручнаяросписьногтей #ручнаяросписьгельлаками #ручнаяросписьнаногтях #likeforlikes #likeforfollow";мкпорисованию
BwMbEO5nWKr;1555155033;195;6441817112;False;"🌌
.
#дизайнногтей #идеиманикюра #рисункинаногтях #мк #мкногти #мкпорисованию #ногтимосква #ногтихабаровск #гельлак #рисунокгельлаком #гельлакмосква #гельлакхабаровск #ручнаяроспись #ручнаяросписьногтей #ручнаяросписьгельлаками #ручнаяросписьнаногтях #likeforlikes #likeforfollow";мкпорисованию
BwMvzILACGG;1555165903;100;810409222;False;"Мк по рисованию done✔️ Спасибо дорогая @love_v_happy за такой эмоциональный и красивый подарок😘💃 #деньрождение
#рисование
#мкпорисованию";мкпорисованию
BwOCucknspy;1555209381;50;9701695721;False;;мкпорисованию
BwOEAGJA19e;1555210050;53;9701695721;False;;мкпорисованию
BwOFMaTnoH3;1555210675;64;9701695721;False;;мкпорисованию
BwOGWjilHzz;1555211311;69;9701695721;True;;мкпорисованию
BwOzBeQnYZy;1555234703;90;6441817112;False;".
#дизайнногтей #идеиманикюра #рисункинаногтях #мк #мкногти #мкпорисованию #ногтимосква #ногтихабаровск #гельлак #рисунокгельлаком #гельлакмосква #гельлакхабаровск #ручнаяроспись #ручнаяросписьногтей #ручнаяросписьгельлаками #ручнаяросписьнаногтях";мкпорисованию
BwP5jqlpzqe;1555271683;26;3484930452;False;"Иннокентий, готовый вариант.
🔥 🔥 🔥
Результат работы на мк по живописи маслом.
Портрет птицы вышел на ура.";мкпорисованию
BwPBxtTlekR;1555242438;47;10365932856;False;"Сегодня в женском коллективе рисовали 🦊 
#мк#рисование#мкпорисованию#творчество#акрил#краски#можайск#гидроузел#арт";мкпорисованию
BwPPYwaBGpF;1555249573;28;8622151697;False;"Be creative 🎨
.
.
#живописьвмоскве #мкпорисованию #рисовать #урокирисования #урокиживописи #артстудия #артстудия #рисованиесдетьми #хочурисовать";мкпорисованию
BwPZ--AlMFF;1555255129;162;8177307719;False;"Арт- Терапия с гуашью 🎨
Интуитивное рисование прошло успешно! 🥰
Новиночка- нам в копилочку ✅
Ехали домой, отдохнувшие и без тревожных мыслей! 
Нам женщинам очень необходима такая терапия☺. И она реально действует!!
А какие красивые шедевры у нас получились 😍😍😍
Преподаватель- психолог Лариса, нам расшифровала каждую картину, которую мы написали 😉
Настолько были увлечены процессом 😍, что даже некогда было снимать🙈
А ещё нам раскрыли тайны самопознания и рассказали, как достичь гармонии и спокойствия🧘.
Следующему мероприятию быть однозначно!  Ждите анонс в середине мая, присоединяйтесь😉
Вам понравиться 👌🏼
P.s. Ну и как же без сладенького 🍰
Спасибо большое за вкуснейший чизкейк Лиле😘 @lily___cake  #новокуйбышевск#мкпорисованию#рисуемвместе#маменадовыйти#арттерария#мамочкиновокуйбышевска#мероприятие#организацияпраздников#mama_nsk063#художники#любимрисовать#учимсярисовать";мкпорисованию
BwP_IdHnfiA;1555274606;53;9701695721;False;;мкпорисованию
BwPq0ZzF3gI;1555263956;94;2353368993;False;"🕊🕊🕊🕊
⠀
Сегодня для мотивации и вдохновения мы делимся с вами советами от известной художницы-акварелиста Мэри Уайт🕊
⠀
💜Техника всему голова
Свободное владение техникой является отправной точкой в акварели. Имея полный спектр технических возможностей, вы, подобно свободному владению каким-либо языком, можете так же свободно выразить красками именно то, что хотите.
⠀
💜Познай себя
Очень часто художник пишет именно то, на что хватает ему технических навыков. То есть, часто работы получаются технически хорошими, но при этом однотипными и лишенными чувств, сухими. И это видно.
Если вы сомневаетесь во время создания картины, не имеете в себе сил для самовыражения, то это почувствует и зритель. Маленькие художественные идеи становятся большими сильными картинами благодаря исключительно эмоциям художника
⠀
💜Не бойся критики
Это обратная связь. Слушайте критику других. Она может ужалить вас первый раз, но позже вы начнете использовать критику ваших работ для художественного роста. Если вы получите особо негативную критику, или грубый отказ, то пересмотрите вашу работу и продолжайте идти вперед. Мыслите позитивно. Ваши усилия и отношение к своему творчеству будут самым значимым фактором на пути к успеху.
⠀
💜Стремись к простоте
Изучая работы великих художников, вы могли заметить, что зачастую их сильнейшие работы довольно просты по композиции и замыслу. Стремитесь и вы к простоте. На вашей картине должно быть четыре или пять крупных объектов, и пусть красота формы и цвета развивается внутри них.
⠀
А кто из знаменитых современных художников вдохновляет вас?😉";мкпорисованию
BwPvEFvpgKy;1555266181;43;3484930452;False;"Мк по лепке из полимерной глины с детьми.
Возраст 5+";мкпорисованию
BwQCg80nw0O;1555276379;45;9701695721;False;;мкпорисованию
BwQxXPFjmkn;1555300941;122;502849909;False;"Мой первый МК по рисованию состоялся всего 10 месяцев назад. Я серъезно готовилась, очень переживала, и включала тему контроля на полную.🙈 Надо ли говорить, что после мастер-класса у меня жутко болела голова, я была выжата как лимон и отсыпалась несколько часов подряд. С тех пор прошло много творческих встреч и на каждой из них я по новому себя ощущала.😇 Я расслаблялась, успокаивалась, волнение уходило, доверия становилось все больше.🙏 И в какой-то момент я поняла, что главное в моих встречах - не как следует наполниться новыми знаниями, не создать шедевр, от которого все будут падать в обморок, а КАЙФАНУТЬ! 😍💃
Я озвучиваю это девочкам в начале встречи, и мы легко попадаем на эту волну.❤️ Это такая радость, ты не представляешь! 🌸🌸 🌸 
Вчерашняя встреча в @aroma_salvia была прекрасной.😍 Я познакомила девочек с материалом, показала примерную последовательность работы, а потом просто наблюдала за тем, как на их листах распускаются прекрасные цветы. Они все делали сами, я просто была рядом. Готовая поддержать, подсказать, похвалить. И я уверена, девочки подтвердят, мы все знатно кайфанули.👍💕 Цветы получились невероятные! 😍 А я чувствовала себя прекрасно! Счастливая и благодарная!🙏 Посмотри в карусели, как это было! 😘
И да, шибко понравилось создавать лотос, поэтому повторяю встречу, на этот раз в Академгородке. 27 апреля. Придёшь? 😘 Запись в директ.";мкпорисованию
BwR3KfMliF7;1555337537;57;2353368993;False;"🕊🕊🕊
Вы с детства мечтаете рисовать, но не знаете с чего начать? 🤷🏼‍♀️
⠀
🚀Мы приглашаем Вас на курс «МАГИЯ АКВАРЕЛИ», который разработан именно для новичков, ведь на курсе мы в первую очередь побеждаем барьеры неуверенности и даём волю кисти для создания прекрасных рисунков🙏🏼🕊
⠀
На курсе вы узнаете об акварели всё от самых простых  до уникальных секретных техник 😉🤫
⠀
Новый 12 поток стартует уже 17 апреля! 📅
⠀
😌А в карусели снова хвастаемся и гордимся новыми работами наших учеников, так много прислали за эти выходные!😍😍😍
⠀
😉Интересно?
На курс действует специальное предложение 😋
💜Пиши +++ и узнаешь все подробности!";мкпорисованию
BwR7lq9B3RT;1555340498;213;10563400920;True;"В прошлый раз я показывала про золото, теперь всплывающее серебро...
.
.
Всплывают мелкие частички, чернила выталкивают их наверх , образуя пленочку.
Главное не переборщить с количеством , иначе спирт испаряется , и остается слишком много метталика, есть шанс остаться с проплешиной на картине , потому что просто напросто метталик может осыпаться.  В общем всегда нужно чувствовать , как не переборщить.
.
.
Любите добавлять метталики в свои работы?
.
.
#paint #painting #ink #inks #alcoholink  #alcoholinkart  #alcoholinkartist #fluidart #art #design #interior #designinterior #interiorart #contemporaryart #modernart #artist #modernartist #creative #kamenskaya #kamenskaya_ink #картинавинтерьер #интерьер #365colorfull #спиртовыечернила #алкогольныечернила #мкспиртовыечернила #мкпорисованию";мкпорисованию
BwRBg93JzAH;1555309409;21;3484930452;False;Процесс создания креативного творческого панно.;мкпорисованию
BwRHSB8p6T1;1555312433;37;3484930452;False;"Наше расписание

Стоимость взрослых мк
2 часовые - 800 рублей.
3 часовые - 1100 рублей.

Мк по живописи шерстью 800 рублей. 
Мк по сухому валянию 600 рублей. 
Мк по плетению мандалы 500руб 
Арт СРЕДА. Арт суббота - 350 рублей в час. 🐼 Занятия с детьми 🎨 Рисунок и живопись 
Вторник 
10.00-12.00

Четверг 
14.00 - 16.00 
Каждую субботу. 
По  записи! 
Дети 5-9 лет 11.00-13.00. 
Стоимость 500 руб или по абонементу. 
Дети 10+ 14.00-16.00
Стоимость 500 руб или по абонементу. 🐼 14.00-16.00 занятия в группе ""Валяшка"" 🐰 Занятия по лепке из различных материалов 
Возраст 8+ 16.00-18.00
Стоимость 500 руб или по абонементу 🙌🙌🙌🙌
Воскресенье! 🍬ВООБРАЖАРИУМ 
Возраст 5+
11.00-13.00 цыпленок из войлока 
Стоимость 500 руб или по абонементу. 
Подробности по телефону студии 66-43-86 и 89187591300 
#рисованиеснуля #кудапойтиставрополь #валяниесдетьми #рисуемсдетьми #мкпорисованию #занятиясдетьмиставрополь #валяниеставрополь #студияживописиставрополь #мастерклассыпорисованию #мкповалянию #мкпоживописидлявзромлых #мамыск #мамыставрополя #рисованиесдетьми #детинашевсе #prilaga #рисованиедляновичков #ставрополь #урокирисования #рисованиесдетьмиставрополь #мкполепке #мкставрополь #лепкасдетьми #изостудияставрополь #лепкаставрополь #мкпоживописи #stav #stavropol #занятияживописью #развитиеребенка";мкпорисованию
BwRIb9_pBU0;1555313039;21;5612176914;False;"Мк по живописи пастелью.
Работаю в @kraski_gizni_stv
Как же здорово, что маленькие семейные праздники отмечают креативно и по творчески.
Я даже с ребятами написала два разных сюжета, зачем им 2 одинаковых картины дома)";мкпорисованию
BwRJRoApLA8;1555313478;19;3484930452;False;"Детские группы по рисунку и живописи по будням.
Вторник 10.00-12.00
Четверг 14.00-16.00

Подробнее по телефону студии 664386 или 89187591300";мкпорисованию
BwRY4ShHJ1m;1555321659;115;6441817112;False;"Ну оочень нежно получилось ☺️✨ Ручная роспись 🧚🏻‍♀️ 🎨
.
#дизайнногтей #идеиманикюра #рисункинаногтях #мк #мкногти #мкпорисованию #ногтимосква #ногтихабаровск #гельлак #рисунокгельлаком #гельлакмосква #гельлакхабаровск #ручнаяроспись #ручнаяросписьногтей #ручнаяросписьгельлаками #ручнаяросписьнаногтях";мкпорисованию
BwRYz88n5T7;1555321624;93;6441817112;False;"Ну оочень нежно получилось ☺️✨ Ручная роспись 🧚🏻‍♀️ 🎨
.
#дизайнногтей #идеиманикюра #рисункинаногтях #мк #мкногти #мкпорисованию #ногтимосква #ногтихабаровск #гельлак #рисунокгельлаком #гельлакмосква #гельлакхабаровск #ручнаяроспись #ручнаяросписьногтей #ручнаяросписьгельлаками #ручнаяросписьнаногтях";мкпорисованию
BwRlulggoFY;1555328395;120;429206393;False;Всё-таки нам повезло с @fine.art.with.soul🥰 добрый наставник и красивые девочки❤️ Спасибо за шедевры в нашем доме💙 #арт #вангог #мкпорисованию #астрахань #весна2019;мкпорисованию
BwSlEyxH89b;1555361607;110;6441817112;False;"💁🏻‍♀️✨
.
#patrisanail928 @patrisa_nail_official ♥️
.
#дизайнногтей #идеиманикюра #рисункинаногтях #мк #мкногти #мкпорисованию #ногтимосква #ногтихабаровск #гельлак #рисунокгельлаком #гельлакмосква #гельлакхабаровск #ручнаяроспись #ручнаяросписьногтей #ручнаяросписьгельлаками #ручнаяросписьнаногтях #likeforlikes #likeforfollow";мкпорисованию
BwSt5l5HJ60;1555366234;59;9701695721;False;;мкпорисованию
BwTE5DFAWuR;1555378288;44;404242886;False;"Рисовать три часа...
⠀
Время 3:30 ночи, а я ложусь довольная спать, ведь у меня появилась третья картина, которую я нарисовала сама!
⠀
А знаете в чем самый кайф, то что я рисовала её дома, в наушниках с любимой музыкой и никуда не торопилась 🙌
⠀
Спасибо нашему марафон @vmeste.s.ma, что в нем есть чудесная девушка-художник София @tvori_s_sofi. Она сделала для мамочек бесплатный ☝️ мастер - класс, и все желающие смогли порисовать дома 😍
София,еще раз огромное спасибо!!! 💗💗💗
⠀
На мк ты ограничен временем, а здесь...ночь, дети спят, а ты в кайф рисуешь...может конечно я не мега художник, и до конца мне не нравится результат от неопытности, но сам процесс меня жёстко расслабляет и заряжает положительными эмоциями.
⠀
Сегодня я даже подумала о каких-нибудь уроках онлайн 🤔 а что, рисовала бы тогда, когда захочется, дома и все под рукой, только время найти 👌
⠀
Вот кого-то расслабляет вязание, кого-то раскраски по номерам (вот это все меня только напрягает 😂), а мне вот рисовать нравится...эх, еще бы рисовать получше 🙌
⠀
У кого есть ещё какие способы для релакса, кого что вдохновляет?
(спа, маникюр и валяние на диване не считается 😂)
⠀
#всм_творятмамы";мкпорисованию
BwTnNo6JPwS;1555396283;19;3484930452;False;"Обжиг осминожек.
Мк по лепке из полимерной глины.";мкпорисованию
BwUYCkDpu39;1555421882;28;5678541189;False;"Александра и Наталья мои гости.
Мк по живописи маслом.
Прекрасный результат.
Провожу мк в @kraski_gizni_stv";мкпорисованию
BwUd000Bkpl;1555424916;171;10563400920;False;"Нарвала сирени в старом замке на окраине города Антверпен.. так вдохновилась ее цветом и ароматом..
.
Перенесла на холст.
Подарила хозяину квартиры где жила пару дней. 
Надеюсь она найдет свое почетное место в его аппаратах)  Нику понравилась работа) даже написал сообщение мне потом )) это очень приятно! .
Хочешь украсить свой интерьер красивой современной картиной ? Приходи ко мне на урок , сделаем в месте! .
.
#paint #painting #ink #inks #alcoholink  #alcoholinkart  #alcoholinkartist #fluidart #art #design #interior #designinterior #interiorart #contemporaryart #modernart #artist #kamenskaya_ink #inspiration #дизайн #картина #картинавинтерьер #интерьер #365colorfull #спиртовыечернила #алкогольныечернила #мкспиртовыечернила #мкпорисованию";мкпорисованию
BwUycqTgxJO;1555435728;39;8435198599;False;"Рубрика - Факты о знаменитостях Искуства от АртЛаб Екатеринбург ⠀
А вы знали , что Винсент Ван Гогу не раз ставили шизофрению и даже маниакально-депрессивный психоз, отчего он нередко попадал в псих-больницы. Одно из своих знаменитейших полотен «Звездная ночь» он написал будучи в больнице города Сан-Реми. Художник страдал от низкой самооценки. При жизни ему удалось продать всего лишь одну свою картину, мировая слава же пришла к нему посмертно 🤔
⠀
Многие слышали историю о том, что Ван Гог ампутировал себе ухо, но на самом деле это не совсем так: он отрезал себе кусочек мочки, что на самом деле не так больно. Однако, этот миф сохранился даже в психиатрии: если больной хочет прооперировать самого себя, либо настаивает на этом, это поведение называют ""синдром Ван Гога"". 🤪
⠀
#рубрика #вангог #винсентвангог #знаменитости #полезные #факты #аянезнал #артлабекатеринбург #мкпорисованию #тренируеммозги";мкпорисованию
BwUzPzJluFK;1555436147;104;2353368993;False;"#океанарта_какониэтоделают
⠀
Сегодня вдохновляемся работами двух прекрасных художниц-акварелистов @ksen.art  и @n_shtark👍🏼😍
⠀
Красиво, красиво и ещё раз красиво!💜
А это все творит кисть✍🏻!
⠀
Нравится? Нам тоже😍
Ставь лайк прекрасным работам 👍🏼😉";мкпорисованию
BwVM6SenwKU;1555449602;175;6441817112;False;"Пандочки под сакурой 🐼🐾
.
#дизайнногтей #идеиманикюра #рисункинаногтях #мк #мкпорисованию #ногтимосква #ногтихабаровск #гельлак #рисунокгельлаком #гельлакмосква #гельлакхабаровск #ручнаяроспись #ручнаяросписьногтей #ручнаяросписьгельлаками #ручнаяросписьнаногтях #likeforlikes #likeforfollow #followforfollowback #like4likes #мкногти";мкпорисованию
BwWREnWJtMx;1555485338;21;3484930452;False;За окном дождь и туман, а мы порадуем вас ярким летним пейзажем от Ольги.;мкпорисованию
BwW_oPvFpX-;1555509747;53;2353368993;False;"✍🏻Хочется рисовать, но с чего же начать?
⠀
😌Когда возникает желание рисовать, сразу же посещает мысль «загуглить»😄, где же этому научиться? Конечно, интернет выдаст огромное количество вариантов, что появляется ещё больше вопросов «А что выбрать?»🤷🏼‍♀️
⠀
☝🏼Все школы используют различные методы и техники в обучении и рисовании, различные материалы, но одно остаётся общим: какое бы ни выбрали вы обучение или направление, любой рисунок вы начнёте с КАРАНДАША ✏️👍🏼😍
⠀
🚀Уже 24 апреля начинается наш курс «ЦВЕТНЫЕ КАРАНДАШИ», который идеально подходит для новичков, ведь мы изучаем всё от правильных зарисовок до создания полноценного рисунка✍🏻🥰
⠀
🏃🏻‍♀️Успей забронировать место в новом потоке и научиться вдыхать жизнь в свои рисунки под руководством лучших преподавателей!👩🏻‍🏫💞
⠀
Пиши +++ и мы расскажем все подробности!😉
⠀
А ещё продолжаем хвастаться рисунками наших учеников с предыдущего потока, какие молодцы!😍
⠀
С любовью, OceanArta 💜";мкпорисованию
BwWcuXcpWXT;1555491447;17;3484930452;False;"Мк по объемной живописи.

Рисуем на штукотурке)
Расписываем водорастворимыми колерами.";мкпорисованию
BwX0lXTHrb3;1555537511;411;4247464177;False;I’m gonna lose my heart in you 💙;мкпорисованию
BwXGT6ZB6Fb;1555513251;210;10563400920;False;"Знаете , иногда сложно приступить к работе. .
Вот прям совсем не хочется( Точнее в голове ты хочешь, даже знаешь что бы ты хотел выразить на листе , а приступить не можешь...
.
В таких случаях я просто сажусь и начинаю делать. Сейчас нужно сделать подборку свадебного декора , сезон то уже в самом разгаре. И вот я сижу и ищу вдохновение в интернете , в pinterest, в instagram...и постепенно оно приходит и остановиться уже сложно. На этой неделе у меня три проекта, точнее сдача эскизов,  расчеты материалов, согласование.. и вот как тут оставлять время на творчество ? . .
#paint #painting #ink #inks #alcoholink  #alcoholinkart #gold  #alcoholinkartist #fluidart #art #design #interior #designinterior #interiorart #contemporaryart #modernart #artist #modernartist #creative #inspiration #дизайн #картина #картинавинтерьер #интерьер #365colorfull #goldink #спиртовыечернила #алкогольныечернила #мкспиртовыечернила #мкпорисованию";мкпорисованию
BwXTD1-gkQo;1555519935;41;8435198599;False;"Продолжаем рубрику ?)))
⠀
А вы знали , что? :
⠀
🤔Именно Сальвадор Дали изобрёл накладные искусственные ногти и сделал их популярными. При этом первые изготовленные по его пожеланию образцы были зеркальными, чтобы в них можно было смотреться.
⠀
🤔Именно он изобрёл логотип леденцов «Чупа-Чупс», причём не взял за это денег, но попросил до конца жизни присылать ему эти леденцы бесплатно.
⠀
🤔Он также приложил руку к некоторым эпатажным костюмам, которые создавал модельер Кристиан Диор.
⠀
🤔 Сальвадор Дали однажды заявился на выставку одетым в водолазный костюм, чтобы шокировать публику. Правда, он почти сразу стал в нём задыхаться, и его извлекали оттуда очень поспешно, сбив гайки кувалдой, подвернувшейся под руку.
⠀
🤔 У Сальвадора Дали была довольно странная фобия — он боялся кузнечиков
⠀
#рубрика #сальвадордали #дали #знаменитости #полезные #факты #аянезнал #артлабекатеринбург #мкпорисованию #тренируеммозг #артлабекатеринбург";мкпорисованию
BwY_yWbpErD;1555576939;13;3484930452;False;"Графика в авангардном стиле.
Капилярные ручки и маркеры.";мкпорисованию
BwZARTbp-YV;1555577192;31;3484930452;False;"Фото взято для примера из просторов интернета.
В воскресенье валяем с детьми милого цыплёнока.

Стоимость 500 руб или по абонементу.
Всё материалы представлены.

Запись по телефону студии 664386 или 89187591300";мкпорисованию
BwZWOfTnIUO;1555588704;2341;6441817112;False;"🌿
.
Идея @usti_na 💖✨";мкпорисованию
BwZgGnSla3I;1555593882;58;2353368993;False;"👩🏻‍🎨ЖЕНЩИНЫ-ХУДОЖНИЦЫ
⠀
Почему-то на протяжении долгого времени вся слава в искусстве досталась мужчинам (за исключением Фриды Кало, которую знает каждый)😄
⠀
Поэтому мы собрали для вас список женщин-художниц, творческих, прекрасных, таких разных..🥰
⠀
🌸Мария Башкирцева (1858 — 1884) Она первая из русских художниц, чьи картины, «Жан и Жак» и «Митинг», украсили стены Лувра. Однако большинство её работ не пережили Первой мировой войны. Известно, что Мария Башкирцева активно выступала за права женщин.
⠀
🌸Елена Поленова (1850 — 1898) — сестра известного русского живописца Василия Поленова. Художница, создававшая на полотнах сказочный мир. Интерес к мифическим сюжетам — родом из детства: маленькой Лиле, как называли её домашние, всегда читали русские народные сказки.
⠀
🌸Берта Моризо (1841-1895) — французская художница, писавшая в стиле импрессионизма, была замужем за Эженом Мане, братом своего друга и коллеги Эдуарда Мане. Черты лица Берты хорошо знакомы знатокам импрессионизма, так как Мане часто её рисовал. Ее же картины тогда не продавались. Несмотря на это, она отчаянно отдавалась своему любимому занятию, изображая нежные, гармоничные сцены домашнего уюта, материнства, портреты женщин, приводящих себя в порядок у зеркала.
⠀
🌸Мэри Кассат (1844-1926) — знаменитая американская художница и график, писавшая в стиле импрессионизма. Эдгар Дега пригласил её участвовать в выставке импрессионистов, и работы Мэри Кассат были выставлены на экспозиции в 1879 году. Кассатт стала чрезвычайно искусной в использовании пастели, в конечном счёте выполняя многие свои полотна в этой технике.
⠀
🌸Маргарет Кин (1927 - н.в.) - Американская художница, получившая свою известность, благодаря рисункам с женщинами  и детьми с большими глазами. Кстати, про неё даже сняли художественный фильм, где рассказывается о ее судьбе и творческом пути. О фильме мы писали в посте ранее
⠀
Если вы ознакомитесь с биографией этих художниц поближе, точно не останетесь равнодушными, ведь их дух так вдохновляет на создание прекрасного 🕊💪🏻😍";мкпорисованию
